PROM_NUMBER,WORO_SERO_ID,PRIORITY,VENDOR,EQUP_INDEX,DEGRADED_KPI,KPI_VALUE,THRESHOLD,EQUP_EQUT_ABBREVIATION,INITIAL_ALARM,TT_CREATED,WORO_WORG_NAME,DURATION_HOUR,WORO_STAS_ABBREVIATION,ROOTCAUSE,CITY,REGION,PROVINCE,ALARM_COUNT,REPORTED,PROS_DESCRIPTION,MTTA_5_8,MTTR_5_8,DW_H
13655722,NF_08082022000008920,MAJOR,HUAWEI,B5613H | KZ1G0051C,SDCCH_Access_Success_Rate_New(Hu_Cell),49.859,"IsLessThanOrEqual 50    ",BTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_NAK_HUAWEI_OPT,31.28,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,1,"Aug 8, 2022 2:21 AM",Confirmed,1.27,1.54,Daily_Weekly
13655723,NF_08082022000008922,MAJOR,HUAWEI,B5772H | BU1G0639A,SDCCH_Access_Success_Rate_New(Hu_Cell),45.917,"IsLessThanOrEqual 50    ",BTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_FARAFAN_OPT,129.86,CLOSED,OTHERS-UNKNOWN ISSUE,,SOUTH_R,BUSHEHR_P,1,"Aug 8, 2022 2:21 AM",Confirmed,7.69,22.21,Daily_Weekly
13655724,NF_08082022000008924,MAJOR,NSN,R353N | YZ2U0143A2,Voice_RRC_Setup_Success_Ratio,64.167,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_NAK_NOKIA_OPT,57.36,CLOSED,OTHER,,CENTRAL_R,YAZD_P,1,"Aug 8, 2022 2:21 AM",Confirmed,1.27,12.71,Daily_Weekly
13655725,NF_08082022000008926,MAJOR,NSN,R541N | SB2U0067A1,Voice_RRC_Setup_Success_Ratio,65.16,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_BRTEL_OPT,33.7,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Aug 8, 2022 2:21 AM",Confirmed,0,4.04,Daily_Weekly
13655726,NF_08082022000008928,MAJOR,NSN,R541N | SB2U0067B1,Voice_RRC_Setup_Success_Ratio,63.706,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_BRTEL_OPT,33.78,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Aug 8, 2022 2:21 AM",Confirmed,0,4.03,Daily_Weekly
13655727,NF_08082022000008930,MAJOR,NSN,R541N | SB2U0067C1,Voice_RRC_Setup_Success_Ratio,64.112,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_BRTEL_OPT,33.69,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Aug 8, 2022 2:21 AM",Confirmed,0,4.02,Daily_Weekly
13655728,NF_08082022000008932,MAJOR,NSN,R353N | YZ2U0151B1,Voice_RRC_Setup_Success_Ratio,51.574,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_NAK_NOKIA_OPT,57.41,CLOSED,OTHER,,CENTRAL_R,YAZD_P,1,"Aug 8, 2022 2:21 AM",Confirmed,1.26,12.72,Daily_Weekly
13655729,NF_08082022000008934,MAJOR,NSN,R353N | YZ2U0151B2,Voice_RRC_Setup_Success_Ratio,45.048,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_NAK_NOKIA_OPT,57.34,CLOSED,OTHER,,CENTRAL_R,YAZD_P,1,"Aug 8, 2022 2:21 AM",Confirmed,1.26,12.7,Daily_Weekly
13655730,NF_08082022000008937,MAJOR,NSN,R862N | MK2U0073A1,Voice_RRC_Setup_Success_Ratio,67.596,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_BRTEL_OPT,62.17,CLOSED,ALARM MISSED,,WEST_R,MARKAZI_P,2,"Aug 8, 2022 2:21 AM",Confirmed,0,17.43,Daily_Weekly
13655733,NF_08082022000008943,MAJOR,NSN,R353N | YZ2U0143A1,Voice_RRC_Setup_Success_Ratio,63.946,"IsLessThanOrEqual 70    ",WBTS,05-Aug-2022 00:00:00,"Aug 8, 2022 2:21 AM",CTO_NAK_NOKIA_OPT,57.39,CLOSED,OTHER,,CENTRAL_R,YAZD_P,1,"Aug 8, 2022 2:21 AM",Confirmed,1.26,12.7,Daily_Weekly
13655754,NF_08082022000008986,MAJOR,ERICSSON,R112E | MA2U1724,pmHsDataFramesLost(Eric_NodeB),210287,"IsGreaterThan 50000    ",NODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:27 AM",CTO_NAK_NORTH_TRANS,205.76,CLOSED,OTHER,,NORTHEAST_R,MAZANDARAN_P,1,"Aug 8, 2022 2:27 AM",Confirmed,2.5,53.23,Daily_Weekly
13655755,NF_08082022000008988,MAJOR,ERICSSON,R132E | GL2U0371,pmHsDataFramesLost(Eric_NodeB),51502,"IsGreaterThan 50000    ",NODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:27 AM",CTO_NAK_NORTH_TRANS,205.83,CLOSED,OTHER,,NORTHEAST_R,GILAN_P,1,"Aug 8, 2022 2:27 AM",Confirmed,1.25,53.23,Daily_Weekly
13655756,NF_08082022000008990,MAJOR,ERICSSON,R132E | GLUL0147,pmHsDataFramesLost(Eric_NodeB),50824,"IsGreaterThan 50000    ",NODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:28 AM",CTO_NAK_NORTH_TRANS,373.53,CLOSED,OTHER,,NORTHEAST_R,GILAN_P,1,"Aug 8, 2022 2:28 AM",Confirmed,1.25,97.95,Daily_Weekly
13655757,NF_08082022000008992,MAJOR,ERICSSON,R132E | GLUL0864,pmHsDataFramesLost(Eric_NodeB),133552,"IsGreaterThan 50000    ",NODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:28 AM",CTO_NAK_NORTH_TRANS,467.72,CLOSED,OTHER,,NORTHEAST_R,GILAN_P,4,"Aug 20, 2022 2:37 AM",Confirmed,2.5,113.84,Daily_Weekly
13655758,NF_08082022000008994,MAJOR,HUAWEI,KZ_KZ0833B,Carrier_Aggregation_DL_traffic_PDCP_GB(Huawei_Location),0,"IsLessThanOrEqual 0    ",ENODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:28 AM",CTO_NAK_HUAWEI_OPT,132.57,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,1,"Aug 8, 2022 2:28 AM",Confirmed,2.5,24.93,Daily_Weekly
13655759,NF_08082022000008996,MAJOR,HUAWEI,KZ_KZ0833A,Carrier_Aggregation_DL_traffic_PDCP_GB(Huawei_Location),0,"IsLessThanOrEqual 0    ",ENODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:28 AM",CTO_NAK_HUAWEI_OPT,132.64,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,2,"Aug 8, 2022 2:28 AM",Confirmed,1.21,24.93,Daily_Weekly
13655760,NF_08082022000008998,MAJOR,HUAWEI,KZ_KZ0833C,Carrier_Aggregation_DL_traffic_PDCP_GB(Huawei_Location),0,"IsLessThanOrEqual 0    ",ENODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:28 AM",CTO_NAK_HUAWEI_OPT,132.6,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,1,"Aug 8, 2022 2:28 AM",Confirmed,1.2,24.94,Daily_Weekly
13655761,NF_08082022000009000,MAJOR,NSN,R515N | KH2U0318,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),42724,"IsGreaterThan 40000    ",NODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:28 AM",CTO_NAK_NOKIA_TRANS,126.35,CLOSED,TRANSMISSION - THIRD PARTY - HW FAULT,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Aug 8, 2022 2:28 AM",Confirmed,1.2,18.8,Daily_Weekly
13655762,NF_08082022000009002,MAJOR,NSN,R515N | KH2U0971,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),40258,"IsGreaterThan 40000    ",NODEB,05-Aug-2022 00:00:00,"Aug 8, 2022 2:28 AM",CTO_NAK_NOKIA_TRANS,126.35,CLOSED,TRANSMISSION - THIRD PARTY - HW FAULT,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Aug 8, 2022 2:28 AM",Confirmed,1.2,18.8,Daily_Weekly
13637080,NF_05082022000072103,MAJOR,HUAWEI,ORUMIYEH_R443H | AG1U1035A,AVERAGE_HSDPA_USER_THROUGHPUT_DC+SC(Mbit/s)(SECTOR_HUAWEI),0.462,"IsLessThanOrEqual 0.5  AND  IsGreaterThanOrEqual 0 ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:26 AM",CTO_NAK_HUAWEI_OPT,103.18,CLOSED,RAN HW ISSUE,,WEST_R,AZARGHARBI_P,2,"Aug 5, 2022 2:26 AM",Confirmed,1.63,10.44,Daily_Weekly
13637081,NF_05082022000072105,MAJOR,NSN,B5512N | KH1G1150B_781,TCH_Assignment_SR_New(Nokia_SEG),0,"IsLessThan 70    ",BSC,02-Aug-2022 00:00:00,"Aug 5, 2022 2:26 AM",CTO_NAK_NOKIA_OPT,106.12,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Aug 5, 2022 2:26 AM",Confirmed,1.58,13.43,Daily_Weekly
13637082,NF_05082022000072107,MAJOR,NSN,B5626N | KZ1G1756B_833,TCH_Assignment_SR_New(Nokia_SEG),20,"IsLessThan 70    ",BSC,02-Aug-2022 00:00:00,"Aug 5, 2022 2:26 AM",CTO_NAK_HUAWEI_OPT,103.15,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,1,"Aug 5, 2022 2:26 AM",Confirmed,1.63,10.49,Daily_Weekly
13637083,NF_05082022000072109,MAJOR,NSN,B5555N | SB1G0385A_733,TCH_Assignment_SR_New(Nokia_SEG),28.667,"IsLessThan 70    ",BSC,02-Aug-2022 00:00:00,"Aug 5, 2022 2:26 AM",CTO_BRTEL_OPT,106.12,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Aug 5, 2022 2:26 AM",Confirmed,0,13.45,Daily_Weekly
13637084,NF_05082022000072111,MAJOR,HUAWEI,B5763H | HZ1G1900B,TCH_Assignment_SR(HU_Cell),78.827,"IsLessThan 80    ",BSC,02-Aug-2022 00:00:00,"Aug 5, 2022 2:26 AM",CTO_FARAFAN_OPT,702.24,INPROGRESS,OTHERS-UNKNOWN ISSUE,,SOUTH_R,HORMOZGAN_P,1,"Aug 5, 2022 2:26 AM",INITIAL DIAGNOSIS,2.87,,Daily_Weekly
13637086,NF_05082022000072117,MAJOR,ERICSSON,B7261E | KJ0070A,SDCCH_Access_succ_Rate(Eric_Cell),5.668,"IsLessThanOrEqual 50    ",BTS,02-Aug-2022 00:00:00,"Aug 5, 2022 2:27 AM",CTO_NAK_ALBORZ_OPT,109.91,CLOSED,ACCOUNTING & USER ACCESS,,ALBORZ_R,ALBORZ_P,1,"Aug 5, 2022 2:27 AM",Confirmed,1.16,17.34,Daily_Weekly
13637090,NF_05082022000072126,MAJOR,NSN,B4541N | SB1G0419C,SDCCH_Access_Success_Rate(Nokia_Cell),39.065,"IsLessThanOrEqual 50    ",BTS,02-Aug-2022 00:00:00,"Aug 5, 2022 2:27 AM",CTO_BRTEL_OPT,35.68,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Aug 5, 2022 2:27 AM",Confirmed,0,6.04,Daily_Weekly
13637091,NF_05082022000072128,MAJOR,HUAWEI,B5414H | AS1G1010C,SDCCH_Access_Success_Rate_New(Hu_Cell),35.479,"IsLessThanOrEqual 50    ",BTS,02-Aug-2022 00:00:00,"Aug 5, 2022 2:27 AM",CTO_NAK_HUAWEI_OPT,103.11,CLOSED,RAN HW ISSUE,,WEST_R,AZARSHARGHI_P,1,"Aug 5, 2022 2:27 AM",Confirmed,1.63,10.49,Daily_Weekly
13637092,NF_05082022000072130,MAJOR,HUAWEI,B5832H | KS1G1858B,SDCCH_Access_Success_Rate_New(Hu_Cell),23.364,"IsLessThanOrEqual 50    ",BTS,02-Aug-2022 00:00:00,"Aug 5, 2022 2:27 AM",CTO_HUAWEI_OPT,702.23,INPROGRESS,OTHER OPTIMIZATION ACTIVITY,,WEST_R,KERMANSHAH_P,1,"Aug 5, 2022 2:27 AM",INITIAL DIAGNOSIS,5.47,,Daily_Weekly
13637093,NF_05082022000072132,MAJOR,HUAWEI,B7315H | ES5G4111A,SDCCH_Access_Success_Rate_New(Hu_Cell),23.588,"IsLessThanOrEqual 50    ",BTS,02-Aug-2022 00:00:00,"Aug 5, 2022 2:27 AM",CTO_HUAWEI_OPT,35.11,CLOSED,OTHER OPTIMIZATION ACTIVITY,,CENTRAL_R,ISFAHAN_P,1,"Aug 5, 2022 2:27 AM",Confirmed,5.56,5.57,Daily_Weekly
13637116,NF_05082022000072183,MAJOR,ERICSSON,R261E | KJ2U0215,pmHsDataFramesLost(Eric_NodeB),170374,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:33 AM",CTO_NAK_ALBORZ_TRANS,539.49,CLOSED,OTHER,,ALBORZ_R,ALBORZ_P,1,"Aug 5, 2022 2:33 AM",Confirmed,2.67,122.9,Daily_Weekly
13637117,NF_05082022000072185,MAJOR,ERICSSON,R261E | KJ2U0709,pmHsDataFramesLost(Eric_NodeB),76793,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:33 AM",CTO_NAK_ALBORZ_TRANS,277.93,CLOSED,RAN HW ISSUE,,ALBORZ_R,ALBORZ_P,1,"Aug 5, 2022 2:33 AM",Confirmed,1.15,62.31,Daily_Weekly
13637118,NF_05082022000072187,MAJOR,HUAWEI,BANDAR_R761H | HZ0351,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),50547,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:33 AM",CTO_FARAFAN_TRANS,199.89,CLOSED,LINK QUALITY(TRS),,SOUTH_R,HORMOZGAN_P,2,"Aug 5, 2022 2:33 AM",Confirmed,2.81,29.43,Daily_Weekly
13637119,NF_05082022000072189,MAJOR,HUAWEI,KERMAN_R345H | KM0705,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),88183,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:33 AM",CTO_NAK_NOKIA_TRANS,32.11,CLOSED,TRS HW ISSUE,,CENTRAL_R,KERMAN_P,1,"Aug 5, 2022 2:33 AM",Confirmed,1.33,2.66,Daily_Weekly
13637120,NF_05082022000072191,MAJOR,HUAWEI,ORUMIYEH_R443H | AG1871,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),92608,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:33 AM",CTO_NAK_HUAWEI_TRANS,35.25,CLOSED,LINK QUALITY(TRS),,WEST_R,AZARGHARBI_P,1,"Aug 5, 2022 2:33 AM",Confirmed,1.07,5.74,Daily_Weekly
13637121,NF_05082022000072193,MAJOR,HUAWEI,SANANDAJ_R872H | KD1757,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),90578,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:33 AM",CTO_FARAFAN_TRANS,103.68,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 5, 2022 2:33 AM",Confirmed,2.81,11.23,Daily_Weekly
13637122,NF_05082022000072195,MAJOR,HUAWEI,SANANDAJ_R872H | KD1762,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),61748,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:34 AM",CTO_FARAFAN_TRANS,33.8,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,3,"Aug 5, 2022 2:34 AM",Confirmed,2.81,4.14,Daily_Weekly
13637123,NF_05082022000072197,MAJOR,HUAWEI,SANANDAJ_R872H | KD1962,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),77699,"IsGreaterThan 50000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:34 AM",CTO_FARAFAN_TRANS,103.67,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 5, 2022 2:34 AM",Confirmed,2.81,11.23,Daily_Weekly
13637124,NF_05082022000072199,MAJOR,NSN,R341N | KM2U0625,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),40504,"IsGreaterThan 40000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:34 AM",CTO_NAK_NOKIA_TRANS,109.26,CLOSED,TRS HW ISSUE,,CENTRAL_R,KERMAN_P,1,"Aug 5, 2022 2:34 AM",Confirmed,1.33,16.83,Daily_Weekly
13637125,NF_05082022000072201,MAJOR,NSN,R518N | KH1U1248,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),46120,"IsGreaterThan 40000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:34 AM",CTO_NAK_NOKIA_TRANS,100.83,CLOSED,TRANSMISSION - THIRD PARTY - HW FAULT,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Aug 5, 2022 2:34 AM",Confirmed,1.33,9,Daily_Weekly
13637126,NF_05082022000072203,MAJOR,NSN,R518N | KH2U1404,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),43122,"IsGreaterThan 40000    ",NODEB,02-Aug-2022 00:00:00,"Aug 5, 2022 2:34 AM",CTO_NAK_NOKIA_TRANS,100.71,CLOSED,TRANSMISSION - THIRD PARTY - HW FAULT,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Aug 5, 2022 2:34 AM",Confirmed,1.32,9,Daily_Weekly
13637159,NF_05082022000072273,MAJOR,HUAWEI,"MSBEB | LABEL=B032E, GCI=43211107A",2G_LUSR_ATT_Huawei,91.826,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Aug-2022 23:00:00,"Aug 5, 2022 2:51 AM",CTO_NAK_TEHRAN_LAC,35.64,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 5, 2022 5:41 PM",Confirmed,2.33,6.49,Daily_Weekly
13637165,NF_05082022000072289,MAJOR,HUAWEI,"MSSEB | LABEL=SM1G0023C, GCI=432110C9F",2G_LUSR_ATT_Huawei,92.972,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Aug-2022 23:00:00,"Aug 5, 2022 2:52 AM",CTO_NAK_NOKIA_LAC,38.54,CLOSED,OTHER,,CENTRAL_R,SEMNAN_P,1,"Aug 5, 2022 2:52 AM",Confirmed,1.81,9,Daily_Weekly
13637166,NF_05082022000072291,MAJOR,HUAWEI,"MSTDB | LABEL=B021E, GCI=43211089D",2G_LUSR_ATT_Huawei,92.803,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Aug-2022 23:00:00,"Aug 5, 2022 2:52 AM",CTO_NAK_TEHRAN_LAC,33.61,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 5, 2022 12:05 PM",Confirmed,2.33,4.46,Daily_Weekly
13637167,NF_05082022000072293,MAJOR,HUAWEI,"MSTDB | LABEL=LAC_6224, GCI=432111850",2G_LUSR_ATT_Huawei,92.871,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Aug-2022 23:00:00,"Aug 5, 2022 2:52 AM",CTO_NAK_TEHRAN_LAC,33.58,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,4,"Aug 5, 2022 5:42 PM",Confirmed,2.32,4.2,Daily_Weekly
13643067,NF_06082022000084174,MAJOR,NSN,R719N | FS2U1470A2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:07 AM",NAK_FO_RAN,677.56,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 6, 2022 3:07 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643069,NF_06082022000084179,MAJOR,NSN,R720N | FS2U0604A1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:07 AM",NAK_FO_RAN,677.56,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 9, 2022 3:00 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643070,NF_06082022000084181,MAJOR,NSN,R720N | FS2U1466B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:07 AM",NAK_FO_RAN,677.56,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 6, 2022 3:07 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643071,NF_06082022000084183,MAJOR,ERICSSON,R081E | TH2U3037A1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:07 AM",NAK_FO_RAN,677.56,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:09 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643072,NF_06082022000084185,MAJOR,ERICSSON,R081E | TH2U3037B1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:07 AM",NAK_FO_RAN,677.56,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:09 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643073,NF_06082022000084187,MAJOR,ERICSSON,R081E | TH2U3037C1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:07 AM",NAK_FO_RAN,677.55,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:09 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643074,NF_06082022000084189,MAJOR,ERICSSON,R081E | TH2U3037D1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:07 AM",NAK_FO_RAN,677.55,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:10 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643075,NF_06082022000084191,MAJOR,ERICSSON,R081E | TH2U3037D2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.55,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:09 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643076,NF_06082022000084193,MAJOR,ERICSSON,R113E | MA1U0128A3,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.55,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 9, 2022 2:58 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643077,NF_06082022000084195,MAJOR,ERICSSON,R081E | TH2U3037B2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.55,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:10 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643078,NF_06082022000084197,MAJOR,ERICSSON,R113E | MA1U0128A1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.55,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 13, 2022 3:10 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643079,NF_06082022000084199,MAJOR,ERICSSON,R111E | MA2U0273B1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.54,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 10, 2022 2:53 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643080,NF_06082022000084201,MAJOR,ERICSSON,R081E | TH2U3037A2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.54,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:10 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643081,NF_06082022000084203,MAJOR,ERICSSON,R081E | TH2U3037C2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.54,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 13, 2022 3:09 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643082,NF_06082022000084205,MAJOR,ERICSSON,R111E | MA2U0273B2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.54,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 10, 2022 2:53 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643083,NF_06082022000084207,MAJOR,ERICSSON,R113E | MA1U0128A2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.54,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 13, 2022 3:09 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13643084,NF_06082022000084209,MAJOR,HUAWEI,AHWAZ_R615H | KZ1U0783A2,Radio_Network_Availability_Ratio(Hu_Cell),0,"IsLessThanOrEqual 0    ",NODEB,04-Aug-2022 00:00:00,"Aug 6, 2022 3:08 AM",NAK_FO_RAN,677.54,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 6, 2022 3:08 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
